date,region,confirmed_cases,active_cases,cured,deaths
02/05/2021,Jammu and Kashmir,179915,30343,147242,2330
03/05/2021,Jammu and Kashmir,183486,32421,148695,2370
04/05/2021,Jammu and Kashmir,187219,34567,150231,2421
05/05/2021,Jammu and Kashmir,191869,37302,152109,2458
06/05/2021,Jammu and Kashmir,196585,39628,154447,2510
07/05/2021,Jammu and Kashmir,201511,41666,157283,2562
08/05/2021,Jammu and Kashmir,206954,44307,160035,2612
09/05/2021,Jammu and Kashmir,211742,46535,162535,2672
10/05/2021,Jammu and Kashmir,216932,49248,164958,2726
11/05/2021,Jammu and Kashmir,220546,49951,167813,2782
12/05/2021,Jammu and Kashmir,224898,50701,171350,2847
13/05/2021,Jammu and Kashmir,229407,51542,174953,2912
14/05/2021,Jammu and Kashmir,229407,51542,174953,2912
15/05/2021,Jammu and Kashmir,233763,52848,177948,2967
16/05/2021,Jammu and Kashmir,240467,51475,185902,3090
17/05/2021,Jammu and Kashmir,244608,51623,189836,3149
18/05/2021,Jammu and Kashmir,247952,50852,193878,3222
19/05/2021,Jammu and Kashmir,251919,50925,197701,3293
20/05/2021,Jammu and Kashmir,255888,50494,202039,3355
21/05/2021,Jammu and Kashmir,260057,50554,206081,3422
22/05/2021,Jammu and Kashmir,263905,49893,210547,3465
23/05/2021,Jammu and Kashmir,267313,49136,214664,3513
24/05/2021,Jammu and Kashmir,270621,47437,219620,3564
25/05/2021,Jammu and Kashmir,272858,45630,223619,3609
26/05/2021,Jammu and Kashmir,275822,44918,227242,3662
27/05/2021,Jammu and Kashmir,278859,43892,231265,3702
28/05/2021,Jammu and Kashmir,281628,42272,235617,3739
30/05/2021,Jammu and Kashmir,286684,39255,243588,3841
31/05/2021,Jammu and Kashmir,288940,37677,247393,3870
01/06/2021,Jammu and Kashmir,290465,35095,251463,3907
02/06/2021,Jammu and Kashmir,292360,33276,255145,3939
03/06/2021,Jammu and Kashmir,294078,31579,258536,3963
04/06/2021,Jammu and Kashmir,295879,30657,261230,3992
05/06/2021,Jammu and Kashmir,297602,29615,263961,4026
06/06/2021,Jammu and Kashmir,299050,28423,266576,4051
07/06/2021,Jammu and Kashmir,300490,26741,269675,4074
08/06/2021,Jammu and Kashmir,301467,23524,273853,4090
09/06/2021,Jammu and Kashmir,302651,21817,276733,4101
10/06/2021,Jammu and Kashmir,303749,19852,279779,4118
11/06/2021,Jammu and Kashmir,304866,18581,282142,4143
12/06/2021,Jammu and Kashmir,305772,17585,284027,4160
13/06/2021,Jammu and Kashmir,306638,16284,286180,4174
14/06/2021,Jammu and Kashmir,307412,15081,288145,4186
15/06/2021,Jammu and Kashmir,308011,13532,290284,4195
16/06/2021,Jammu and Kashmir,308726,12407,292114,4205
17/06/2021,Jammu and Kashmir,309361,11381,293763,4217
18/06/2021,Jammu and Kashmir,310017,10602,295189,4226
19/06/2021,Jammu and Kashmir,310688,10094,296360,4234
20/06/2021,Jammu and Kashmir,311209,9414,297557,4238
21/06/2021,Jammu and Kashmir,311794,8631,298911,4252
22/06/2021,Jammu and Kashmir,312156,7759,300135,4262
23/06/2021,Jammu and Kashmir,312584,7181,301134,4269
25/06/2021,Jammu and Kashmir,313476,6537,302655,4284
26/06/2021,Jammu and Kashmir,313974,6157,303526,4291
27/06/2021,Jammu and Kashmir,314316,5630,304390,4296
28/06/2021,Jammu and Kashmir,314731,5292,305135,4304
29/06/2021,Jammu and Kashmir,314990,4996,305684,4310
30/06/2021,Jammu and Kashmir,315298,4805,306177,4316
01/07/2021,Jammu and Kashmir,315662,4600,306739,4323
02/07/2021,Jammu and Kashmir,315960,4321,307312,4327
03/07/2021,Jammu and Kashmir,316291,4209,307749,4333
04/07/2021,Jammu and Kashmir,316629,4048,308246,4335
05/07/2021,Jammu and Kashmir,316976,3967,308672,4337
06/07/2021,Jammu and Kashmir,317250,3774,309133,4343
07/07/2021,Jammu and Kashmir,317481,3582,309554,4345
08/07/2021,Jammu and Kashmir,317761,3439,309973,4349
09/07/2021,Jammu and Kashmir,318023,3344,310326,4353
10/07/2021,Jammu and Kashmir,318284,3300,310630,4354
11/07/2021,Jammu and Kashmir,318469,3128,310985,4356
12/07/2021,Jammu and Kashmir,318693,3002,311334,4357
13/07/2021,Jammu and Kashmir,318848,2709,311782,4357
14/07/2021,Jammu and Kashmir,318991,2435,312198,4358
15/07/2021,Jammu and Kashmir,319152,2236,312556,4360
16/07/2021,Jammu and Kashmir,319355,2104,312890,4361
17/07/2021,Jammu and Kashmir,319576,2116,313098,4362
18/07/2021,Jammu and Kashmir,319755,2017,313375,4363
19/07/2021,Jammu and Kashmir,319901,1919,313618,4364
21/07/2021,Jammu and Kashmir,320112,1634,314107,4371
22/07/2021,Jammu and Kashmir,320256,1602,314282,4372
26/07/2021,Jammu and Kashmir,320657,1288,314995,4374
27/07/2021,Jammu and Kashmir,320759,1200,315184,4375
28/07/2021,Jammu and Kashmir,320866,1124,315367,4375
29/07/2021,Jammu and Kashmir,321026,1139,315511,4376
30/07/2021,Jammu and Kashmir,321207,1144,315686,4377
31/07/2021,Jammu and Kashmir,321344,1171,315795,4378
01/08/2021,Jammu and Kashmir,321462,1176,315908,4378
02/08/2021,Jammu and Kashmir,321607,1211,316017,4379
03/08/2021,Jammu and Kashmir,321725,1254,316090,4381
04/08/2021,Jammu and Kashmir,321865,1293,316188,4384
05/08/2021,Jammu and Kashmir,322014,1314,316315,4385
06/08/2021,Jammu and Kashmir,322142,1358,316398,4386
07/08/2021,Jammu and Kashmir,322286,1404,316496,4386
08/08/2021,Jammu and Kashmir,322428,1410,316632,4386
09/08/2021,Jammu and Kashmir,322550,1400,316761,4389
02/04/2020,Jharkhand,1,1,0,0
03/04/2020,Jharkhand,2,2,0,0
04/04/2020,Jharkhand,2,2,0,0
05/04/2020,Jharkhand,2,2,0,0
06/04/2020,Jharkhand,3,3,0,0
07/04/2020,Jharkhand,4,4,0,0
08/04/2020,Jharkhand,4,4,0,0
09/04/2020,Jharkhand,4,4,0,0
10/04/2020,Jharkhand,13,12,0,1
11/04/2020,Jharkhand,14,13,0,1
12/04/2020,Jharkhand,17,16,0,1
13/04/2020,Jharkhand,19,17,0,2
14/04/2020,Jharkhand,24,22,0,2
15/04/2020,Jharkhand,27,25,0,2
16/04/2020,Jharkhand,28,26,0,2
17/04/2020,Jharkhand,28,26,0,2
18/04/2020,Jharkhand,33,31,0,2
19/04/2020,Jharkhand,34,32,0,2
20/04/2020,Jharkhand,42,40,0,2
21/04/2020,Jharkhand,46,44,0,2
22/04/2020,Jharkhand,45,42,0,3
23/04/2020,Jharkhand,49,38,8,3
24/04/2020,Jharkhand,53,42,8,3
25/04/2020,Jharkhand,57,46,8,3
26/04/2020,Jharkhand,67,51,13,3
27/04/2020,Jharkhand,82,66,13,3
28/04/2020,Jharkhand,82,66,13,3
29/04/2020,Jharkhand,103,83,17,3
30/04/2020,Jharkhand,107,85,19,3
01/05/2020,Jharkhand,109,86,20,3
02/05/2020,Jharkhand,111,88,20,3
03/05/2020,Jharkhand,115,90,22,3
04/05/2020,Jharkhand,115,90,22,3
05/05/2020,Jharkhand,115,85,27,3
06/05/2020,Jharkhand,125,89,33,3
07/05/2020,Jharkhand,127,87,37,3
08/05/2020,Jharkhand,132,88,41,3
09/05/2020,Jharkhand,132,77,52,3
10/05/2020,Jharkhand,156,75,78,3
11/05/2020,Jharkhand,157,76,78,3
12/05/2020,Jharkhand,160,79,78,3
13/05/2020,Jharkhand,172,90,79,3
14/05/2020,Jharkhand,173,91,79,3
15/05/2020,Jharkhand,197,107,87,3
16/05/2020,Jharkhand,203,113,87,3
17/05/2020,Jharkhand,217,101,113,3
18/05/2020,Jharkhand,223,107,113,3
19/05/2020,Jharkhand,223,107,113,3
20/05/2020,Jharkhand,231,101,127,3
21/05/2020,Jharkhand,231,101,127,3
22/05/2020,Jharkhand,290,158,129,3
23/05/2020,Jharkhand,308,169,136,3
24/05/2020,Jharkhand,350,205,141,4
25/05/2020,Jharkhand,370,218,148,4
26/05/2020,Jharkhand,377,225,148,4
27/05/2020,Jharkhand,426,247,175,4
28/05/2020,Jharkhand,448,259,185,4
29/05/2020,Jharkhand,469,253,212,4
30/05/2020,Jharkhand,511,290,216,5
31/05/2020,Jharkhand,563,302,256,5
01/06/2020,Jharkhand,610,349,256,5
02/06/2020,Jharkhand,659,358,296,5
03/06/2020,Jharkhand,712,387,320,5
04/06/2020,Jharkhand,752,426,321,5
05/06/2020,Jharkhand,793,433,354,6
06/06/2020,Jharkhand,881,464,410,7
07/06/2020,Jharkhand,1000,520,473,7
08/06/2020,Jharkhand,1099,602,490,7
09/06/2020,Jharkhand,1256,730,519,7
10/06/2020,Jharkhand,1411,844,559,8
11/06/2020,Jharkhand,1489,889,592,8
12/06/2020,Jharkhand,1599,961,630,8
13/06/2020,Jharkhand,1617,937,672,8
14/06/2020,Jharkhand,1711,887,816,8
15/06/2020,Jharkhand,1745,832,905,8
16/06/2020,Jharkhand,1763,850,905,8
17/06/2020,Jharkhand,1839,709,1121,9
18/06/2020,Jharkhand,1895,734,1151,10
19/06/2020,Jharkhand,1920,711,1198,11
20/06/2020,Jharkhand,1965,622,1332,11
21/06/2020,Jharkhand,1965,619,1335,11
22/06/2020,Jharkhand,2073,656,1406,11
23/06/2020,Jharkhand,2137,657,1469,11
24/06/2020,Jharkhand,2185,654,1520,11
25/06/2020,Jharkhand,2207,626,1570,11
26/06/2020,Jharkhand,2262,645,1605,12
27/06/2020,Jharkhand,2290,635,1643,12
28/06/2020,Jharkhand,2339,603,1724,12
29/06/2020,Jharkhand,2364,559,1793,12
30/06/2020,Jharkhand,2426,566,1845,15
01/07/2020,Jharkhand,2490,591,1884,15
02/07/2020,Jharkhand,2521,575,1931,15
03/07/2020,Jharkhand,2584,586,1983,15
04/07/2020,Jharkhand,2695,679,2001,15
05/07/2020,Jharkhand,2739,687,2035,17
06/07/2020,Jharkhand,2781,717,2045,19
07/07/2020,Jharkhand,2847,759,2068,20
08/07/2020,Jharkhand,2996,870,2104,22
09/07/2020,Jharkhand,3096,904,2170,22
10/07/2020,Jharkhand,3246,1015,2208,23
11/07/2020,Jharkhand,3419,1172,2224,23
12/07/2020,Jharkhand,3613,1347,2243,23
13/07/2020,Jharkhand,3756,1418,2308,30
14/07/2020,Jharkhand,3898,1514,2351,33
15/07/2020,Jharkhand,4091,1628,2427,36
16/07/2020,Jharkhand,4320,1797,2485,38
17/07/2020,Jharkhand,4624,2069,2513,42
18/07/2020,Jharkhand,4921,2305,2570,46
19/07/2020,Jharkhand,5342,2685,2611,46
20/07/2020,Jharkhand,5535,2770,2716,49
21/07/2020,Jharkhand,5756,2893,2810,53
22/07/2020,Jharkhand,6159,3200,2904,55
23/07/2020,Jharkhand,6485,3397,3024,64
24/07/2020,Jharkhand,6975,3734,3174,67
25/07/2020,Jharkhand,7493,4116,3307,70
26/07/2020,Jharkhand,7836,4329,3425,82
27/07/2020,Jharkhand,8275,4486,3704,85
28/07/2020,Jharkhand,8683,4824,3770,89
29/07/2020,Jharkhand,9078,5121,3868,89
30/07/2020,Jharkhand,9861,5728,4035,98
31/07/2020,Jharkhand,10167,5888,4176,103
01/08/2020,Jharkhand,10958,6538,4314,106
02/08/2020,Jharkhand,11686,7060,4513,113
03/08/2020,Jharkhand,12523,7723,4682,118
04/08/2020,Jharkhand,13478,8561,4792,125
05/08/2020,Jharkhand,13940,8648,5164,128
06/08/2020,Jharkhand,14888,9049,5703,136
07/08/2020,Jharkhand,15756,9017,6594,145
08/08/2020,Jharkhand,16465,8923,7391,151
09/08/2020,Jharkhand,17094,8816,8123,155
10/08/2020,Jharkhand,18138,9123,8838,177
11/08/2020,Jharkhand,18723,8811,9724,188
12/08/2020,Jharkhand,19225,8658,10375,192
13/08/2020,Jharkhand,19743,8731,10815,197
14/08/2020,Jharkhand,20881,7828,12844,209
15/08/2020,Jharkhand,21595,7856,13515,224
16/08/2020,Jharkhand,22389,8137,14024,228
17/08/2020,Jharkhand,23055,8112,14699,244
18/08/2020,Jharkhand,23752,8451,15051,250
19/08/2020,Jharkhand,24477,8708,15507,262
20/08/2020,Jharkhand,26090,9638,16175,277
21/08/2020,Jharkhand,26753,9410,17057,286
22/08/2020,Jharkhand,28196,9527,18372,297
23/08/2020,Jharkhand,28571,9756,18507,308
24/08/2020,Jharkhand,29677,9736,19629,312
25/08/2020,Jharkhand,31005,9805,20870,330
26/08/2020,Jharkhand,31973,10238,21388,347
27/08/2020,Jharkhand,33046,10335,22349,362
28/08/2020,Jharkhand,34396,11096,22927,373
29/08/2020,Jharkhand,35321,11090,23850,381
30/08/2020,Jharkhand,36857,11357,25103,397
31/08/2020,Jharkhand,38435,11577,26448,410
01/09/2020,Jharkhand,41656,14096,27143,417
02/09/2020,Jharkhand,43833,15256,28149,428
03/09/2020,Jharkhand,44862,14677,29747,438
04/09/2020,Jharkhand,46480,15150,30886,444
05/09/2020,Jharkhand,48039,15549,32043,447
06/09/2020,Jharkhand,49797,15005,34330,462
07/09/2020,Jharkhand,51063,14410,36184,469
08/09/2020,Jharkhand,52620,14588,37550,482
09/09/2020,Jharkhand,55296,15438,39362,496
10/09/2020,Jharkhand,56897,15726,40659,512
11/09/2020,Jharkhand,58079,15447,42115,517
12/09/2020,Jharkhand,59040,15180,43328,532
13/09/2020,Jharkhand,60460,14844,45074,542
14/09/2020,Jharkhand,61474,14336,46583,555
15/09/2020,Jharkhand,62737,14064,48112,561
16/09/2020,Jharkhand,64439,14118,49750,571
17/09/2020,Jharkhand,66074,14138,51357,579
18/09/2020,Jharkhand,67100,13703,52807,590
19/09/2020,Jharkhand,68578,13924,54052,602
20/09/2020,Jharkhand,69860,13548,55697,615
21/09/2020,Jharkhand,71352,13791,56944,617
22/09/2020,Jharkhand,72673,13504,58543,626
23/09/2020,Jharkhand,73948,13280,60027,641
24/09/2020,Jharkhand,75089,12882,61559,648
25/09/2020,Jharkhand,76438,12841,62945,652
26/09/2020,Jharkhand,77709,12533,64515,661
27/09/2020,Jharkhand,78935,12426,65839,670
28/09/2020,Jharkhand,79909,12433,66797,679
29/09/2020,Jharkhand,81417,12126,68603,688
30/09/2020,Jharkhand,82540,11942,69898,700
01/10/2020,Jharkhand,83651,11596,71342,713
02/10/2020,Jharkhand,84664,11482,72461,721
03/10/2020,Jharkhand,85400,11243,73428,729
04/10/2020,Jharkhand,86277,10939,74604,734
05/10/2020,Jharkhand,87210,10936,75531,743
06/10/2020,Jharkhand,88026,10436,76843,747
07/10/2020,Jharkhand,88873,10027,78089,757
08/10/2020,Jharkhand,89702,9759,79176,767
09/10/2020,Jharkhand,90486,9272,80439,775
10/10/2020,Jharkhand,91254,8819,81654,781
11/10/2020,Jharkhand,91951,8362,82805,784
12/10/2020,Jharkhand,92525,8167,83571,787
13/10/2020,Jharkhand,93035,7776,84461,798
14/10/2020,Jharkhand,93736,7617,85314,805
15/10/2020,Jharkhand,94369,7191,86367,811
16/10/2020,Jharkhand,94952,6892,87240,820
17/10/2020,Jharkhand,95425,6543,88058,824
18/10/2020,Jharkhand,95967,6576,88559,832
19/10/2020,Jharkhand,96352,6502,89011,839
20/10/2020,Jharkhand,96842,6220,89780,842
21/10/2020,Jharkhand,97414,6180,90385,849
22/10/2020,Jharkhand,98061,6206,91004,851
23/10/2020,Jharkhand,98610,6122,91629,859
24/10/2020,Jharkhand,99045,6055,92128,862
25/10/2020,Jharkhand,99428,5966,92598,864
26/10/2020,Jharkhand,99686,5844,92976,866
27/10/2020,Jharkhand,99906,5666,93368,872
28/10/2020,Jharkhand,100224,5474,93874,876
29/10/2020,Jharkhand,100569,5363,94326,880
30/10/2020,Jharkhand,100964,5294,94787,883
31/10/2020,Jharkhand,101287,5196,95208,883
01/11/2020,Jharkhand,101761,5302,95575,884
02/11/2020,Jharkhand,102087,5229,95973,885
03/11/2020,Jharkhand,102490,5119,96485,886
04/11/2020,Jharkhand,102887,5021,96975,891
05/11/2020,Jharkhand,103188,4814,97480,894
06/11/2020,Jharkhand,103543,4685,97964,894
07/11/2020,Jharkhand,103899,4639,98365,895
08/11/2020,Jharkhand,104239,4566,98776,897
09/11/2020,Jharkhand,104442,4471,99074,897
10/11/2020,Jharkhand,104688,4251,99532,905
11/11/2020,Jharkhand,104940,4042,99988,910
12/11/2020,Jharkhand,105224,4009,100302,913
13/11/2020,Jharkhand,105493,3668,100908,917
14/11/2020,Jharkhand,105781,3291,101569,921
15/11/2020,Jharkhand,105935,3116,101897,922
16/11/2020,Jharkhand,106064,2952,102188,924
17/11/2020,Jharkhand,106230,2754,102548,928
18/11/2020,Jharkhand,106491,2669,102891,931
19/11/2020,Jharkhand,106742,2637,103171,934
20/11/2020,Jharkhand,106972,2600,103435,937
21/11/2020,Jharkhand,107157,2594,103624,939
22/11/2020,Jharkhand,107332,2430,103957,945
23/11/2020,Jharkhand,107469,2289,104229,951
24/11/2020,Jharkhand,107688,2202,104533,953
25/11/2020,Jharkhand,107921,2242,104724,955
26/11/2020,Jharkhand,108158,2160,105040,958
27/11/2020,Jharkhand,108388,2169,105258,961
28/11/2020,Jharkhand,108577,2162,105453,962
29/11/2020,Jharkhand,108786,2154,105669,963
30/11/2020,Jharkhand,108984,2138,105883,963
01/12/2020,Jharkhand,109151,2016,106171,964
02/12/2020,Jharkhand,109332,1965,106398,969
03/12/2020,Jharkhand,109538,1907,106660,971
04/12/2020,Jharkhand,109771,1926,106868,977
05/12/2020,Jharkhand,109990,1938,107074,978
06/12/2020,Jharkhand,110186,1845,107362,979
07/12/2020,Jharkhand,110278,1796,107496,986
08/12/2020,Jharkhand,110457,1759,107710,988
09/12/2020,Jharkhand,110639,1753,107898,988
10/12/2020,Jharkhand,110830,1739,108100,991
11/12/2020,Jharkhand,111003,1690,108320,993
12/12/2020,Jharkhand,111177,1694,108488,995
13/12/2020,Jharkhand,111366,1610,108761,995
14/12/2020,Jharkhand,111510,1571,108940,999
15/12/2020,Jharkhand,111722,1581,109141,1000
17/12/2020,Jharkhand,112121,1585,109532,1004
18/12/2020,Jharkhand,112332,1629,109696,1007
19/12/2020,Jharkhand,112606,1707,109891,1008
20/12/2020,Jharkhand,112853,1718,110125,1010
21/12/2020,Jharkhand,113025,1708,110307,1010
22/12/2020,Jharkhand,113198,1675,110512,1011
23/12/2020,Jharkhand,113407,1635,110758,1014
24/12/2020,Jharkhand,113609,1633,110962,1014
25/12/2020,Jharkhand,113786,1595,111175,1016
26/12/2020,Jharkhand,113954,1587,111351,1016
27/12/2020,Jharkhand,114146,1598,111530,1018
28/12/2020,Jharkhand,114268,1585,111664,1019
29/12/2020,Jharkhand,114420,1582,111818,1020
30/12/2020,Jharkhand,114650,1604,112021,1025
31/12/2020,Jharkhand,114873,1640,112206,1027
03/01/2021,Jharkhand,115392,1624,112734,1034
04/01/2021,Jharkhand,115529,1601,112893,1035
05/01/2021,Jharkhand,115689,1528,113125,1036
06/01/2021,Jharkhand,115840,1422,113380,1038
07/01/2021,Jharkhand,116034,1449,113545,1040
08/01/2021,Jharkhand,116229,1448,113740,1041
09/01/2021,Jharkhand,116436,1465,113928,1043
10/01/2021,Jharkhand,116672,1494,114133,1045
11/01/2021,Jharkhand,116817,1468,114302,1047
12/01/2021,Jharkhand,116961,1382,114531,1048
13/01/2021,Jharkhand,117088,1356,114684,1048
14/01/2021,Jharkhand,117240,1356,114836,1048
15/01/2021,Jharkhand,117384,1327,115009,1048
16/01/2021,Jharkhand,117480,1289,115142,1049
17/01/2021,Jharkhand,117599,1249,115300,1050
18/01/2021,Jharkhand,117686,1225,115411,1050
19/01/2021,Jharkhand,117786,1190,115542,1054
20/01/2021,Jharkhand,117887,1147,115683,1057
21/01/2021,Jharkhand,118012,1102,115853,1057
22/01/2021,Jharkhand,118079,1032,115989,1058
23/01/2021,Jharkhand,118154,978,116116,1060
24/01/2021,Jharkhand,118232,878,116293,1061
25/01/2021,Jharkhand,118286,821,116402,1063
27/01/2021,Jharkhand,118425,772,116589,1064
28/01/2021,Jharkhand,118495,723,116706,1066
29/01/2021,Jharkhand,118557,670,116818,1069
30/01/2021,Jharkhand,118602,628,116904,1070
31/01/2021,Jharkhand,118651,576,117004,1071
01/02/2021,Jharkhand,118692,553,117067,1072
02/02/2021,Jharkhand,118734,513,117148,1073
03/02/2021,Jharkhand,118793,489,117229,1075
04/02/2021,Jharkhand,118839,453,117309,1077
05/02/2021,Jharkhand,118897,447,117373,1077
06/02/2021,Jharkhand,118938,441,117420,1077
07/02/2021,Jharkhand,118979,428,117474,1077
08/02/2021,Jharkhand,119017,431,117508,1078
09/02/2021,Jharkhand,119055,438,117539,1078
10/02/2021,Jharkhand,119116,464,117574,1078
11/02/2021,Jharkhand,119161,464,117616,1081
12/02/2021,Jharkhand,119206,456,117669,1081
13/02/2021,Jharkhand,119242,441,117720,1081
14/02/2021,Jharkhand,119283,452,117749,1082
15/02/2021,Jharkhand,119316,461,117773,1082
16/02/2021,Jharkhand,119354,464,117806,1084
17/02/2021,Jharkhand,119394,460,117850,1084
18/02/2021,Jharkhand,119439,466,117889,1084
19/02/2021,Jharkhand,119477,467,117926,1084
20/02/2021,Jharkhand,119528,467,117977,1084
21/02/2021,Jharkhand,119565,459,118022,1084
22/02/2021,Jharkhand,119596,453,118058,1085
23/02/2021,Jharkhand,119637,448,118103,1086
24/02/2021,Jharkhand,119687,447,118154,1086
25/02/2021,Jharkhand,119719,431,118201,1087
26/02/2021,Jharkhand,119795,467,118241,1087
27/02/2021,Jharkhand,119863,492,118284,1087
01/03/2021,Jharkhand,119949,494,118365,1090
02/03/2021,Jharkhand,119986,485,118411,1090
03/03/2021,Jharkhand,120037,498,118449,1090
04/03/2021,Jharkhand,120068,473,118505,1090
06/03/2021,Jharkhand,120173,481,118601,1091
07/03/2021,Jharkhand,120217,461,118665,1091
08/03/2021,Jharkhand,120259,463,118703,1093
09/03/2021,Jharkhand,120312,472,118747,1093
10/03/2021,Jharkhand,120374,494,118787,1093
11/03/2021,Jharkhand,120436,520,118823,1093
13/03/2021,Jharkhand,120524,509,118922,1093
14/03/2021,Jharkhand,120567,515,118959,1093
15/03/2021,Jharkhand,120628,548,118987,1093
16/03/2021,Jharkhand,120695,556,119046,1093
17/03/2021,Jharkhand,120771,577,119100,1094
18/03/2021,Jharkhand,120853,599,119160,1094
19/03/2021,Jharkhand,120950,624,119232,1094
20/03/2021,Jharkhand,121055,653,119307,1095
21/03/2021,Jharkhand,121178,722,119361,1095
22/03/2021,Jharkhand,121261,756,119409,1096
23/03/2021,Jharkhand,121371,796,119478,1097
24/03/2021,Jharkhand,121501,854,119549,1098
25/03/2021,Jharkhand,121695,969,119626,1100
27/03/2021,Jharkhand,122281,1399,119779,1103
28/03/2021,Jharkhand,122621,1636,119878,1107
29/03/2021,Jharkhand,122935,1871,119954,1110
30/03/2021,Jharkhand,123090,1968,120012,1110
31/03/2021,Jharkhand,123508,2254,120141,1113
01/04/2021,Jharkhand,124201,2825,120263,1113
02/04/2021,Jharkhand,124891,3352,120425,1114
03/04/2021,Jharkhand,125585,3908,120562,1115
04/04/2021,Jharkhand,126458,4613,120723,1122
05/04/2021,Jharkhand,127246,5244,120872,1130
06/04/2021,Jharkhand,128332,5882,121310,1140
07/04/2021,Jharkhand,129596,6844,121608,1144
08/04/2021,Jharkhand,130908,7872,121885,1151
09/04/2021,Jharkhand,132790,9249,122383,1158
10/04/2021,Jharkhand,134715,10604,122936,1175
11/04/2021,Jharkhand,137088,12293,123603,1192
12/04/2021,Jharkhand,139384,13933,124238,1213
13/04/2021,Jharkhand,141750,15343,125175,1232
14/04/2021,Jharkhand,144594,17155,126178,1261
15/04/2021,Jharkhand,147792,18524,127976,1292
16/04/2021,Jharkhand,151272,20651,129301,1320
17/04/2021,Jharkhand,155115,23045,130694,1376
18/04/2021,Jharkhand,158953,25619,131928,1406
19/04/2021,Jharkhand,162945,28010,133479,1456
20/04/2021,Jharkhand,167235,30477,135256,1502
21/04/2021,Jharkhand,172315,33178,137590,1547
22/04/2021,Jharkhand,177356,35826,139921,1609
23/04/2021,Jharkhand,184951,40942,142294,1715
24/04/2021,Jharkhand,190692,43415,145499,1778
25/04/2021,Jharkhand,195844,45592,148364,1888
26/04/2021,Jharkhand,201747,48105,151651,1991
27/04/2021,Jharkhand,207288,49504,155669,2115
28/04/2021,Jharkhand,213414,51252,159916,2246
29/04/2021,Jharkhand,221489,54816,164278,2395
30/04/2021,Jharkhand,227450,55877,169033,2540
01/05/2021,Jharkhand,233411,57716,173035,2660
